nome,data,alta,baixa,abertura,fechamento,volume,capitalizacao_de_mercado,valorizacao,ano,dia_semana,retorno_acumulado,mudanca_preco
Binance Coin,2020-04-01,12.741603334,12.0578428848,12.5816060263,12.741603334,332222983,1981787101,0.1599973077000012,2020,Quarta-feira,120.18932995913343,0.012716763453374025
Binance Coin,2020-04-02,13.5459085469,12.6070507009,12.7250654009,13.0666389208,398592822,2032342068,0.34157351989999896,2020,Quinta-feira,123.28084395031648,0.025509786977331528
Binance Coin,2020-04-03,13.5653554092,13.0026466362,13.0482256407,13.3730077272,406426751,2079993665,0.32478208649999907,2020,Sexta-feira,126.19481241996115,0.023446642113321925
Binance Coin,2020-04-04,14.0106107428,13.2227515851,13.3730077272,13.8245278976,416644565,2150221628,0.45152017040000025,2020,Sábado,130.48936040418502,0.033763546661356614
Binance Coin,2020-04-05,13.9673728948,13.4705466477,13.815948386,13.7341162681,398954313,2136159300,-0.08183211790000122,2020,Domingo,129.62942743402414,-0.006539943365132639
Binance Coin,2020-04-06,15.1171171418,13.6936947179,13.7310318148,15.084521378,491814166,2346196872,1.3534895632000001,2020,Segunda-feira,142.4735480797729,0.0983248636853733
Binance Coin,2020-04-07,15.4509875715,14.3730005028,15.0709062335,14.6815472905,452816635,2283519607,-0.3893589430000013,2020,Terça-feira,138.64073690406298,-0.026714409917421578
Binance Coin,2020-04-08,15.2623028201,14.5622039745,14.6947890589,15.0560764992,434986928,2341772649,0.36128744029999993,2020,Quarta-feira,142.20300004023835,0.025510200068786126
Binance Coin,2020-04-09,15.1848425637,14.7643088448,15.0672235705,15.0626037604,444821353,2342787878,-0.004619810099999455,2020,Quinta-feira,142.26508284022518,0.00043353002359869386
Binance Coin,2020-04-10,15.1080408289,13.5926699291,15.0602276831,13.7377235199,394331907,2136720360,-1.3225041632000014,2020,Sexta-feira,129.66373712152392,-0.0879582482268535
Binance Coin,2020-04-11,14.0673288304,13.6130045743,13.7377235199,13.8042878648,364313702,2147073560,0.06656434489999974,2020,Sábado,130.29685119250382,0.004845369380420017
Binance Coin,2020-04-12,14.7451919224,13.7295340091,13.8120860713,14.3751106032,414752932,2235857452,0.5630245319,2020,Domingo,135.7261227981846,0.04135111814464265
Binance Coin,2020-04-13,15.0483842348,13.7234258746,14.4040062065,15.0344265725,459561236,2338405291,0.6304203659999992,2020,Segunda-feira,141.99708089163042,0.04586510584156689
Binance Coin,2020-04-14,15.9163573038,14.836449379,15.0120631913,15.5250761413,515331620,2414719312,0.5130129500000002,2020,Terça-feira,146.66380068575094,0.03263507034564683
Binance Coin,2020-04-15,15.8402755602,14.5428984669,15.5426783062,14.5939273296,425648054,2269891487,-0.9487509765999995,2020,Quarta-feira,137.80735635734783,-0.0599770850220146
Binance Coin,2020-04-16,15.7027298687,14.2367035356,14.5812458483,15.7027298687,478820058,2442350989,1.1214840204000005,2020,Quinta-feira,148.35352023077067,0.07597698097694949
Binance Coin,2020-04-17,15.9415918277,15.3520857881,15.7009929683,15.7350827281,396448352,2447383046,0.03408975980000051,2020,Sexta-feira,148.6612382824295,0.002060333436957773
Binance Coin,2020-04-18,16.7172458529,15.730496154,15.7463208094,16.59317347,479760692,2580847660,0.8468526605999998,2020,Sábado,156.8228047139871,0.05453360218866887
Binance Coin,2020-04-19,16.7073952906,16.0989276925,16.6073871704,16.1399317354,402957217,2510351930,-0.467455434999998,2020,Domingo,152.51188240022162,-0.027314951863755765
Binance Coin,2020-04-20,16.4551767932,15.0135209545,16.1404294089,15.0854032564,398870343,2346334037,-1.0550261525000018,2020,Segunda-feira,142.48193589797756,-0.0653366133319564
Binance Coin,2020-04-21,15.4902209434,14.8836144365,15.0638403084,15.2057722139,390367736,2365055829,0.1419319054999999,2020,Terça-feira,143.62680227977577,0.007979167374855045
Binance Coin,2020-04-22,15.8458757603,15.0179284454,15.2011302925,15.6931603158,395820106,2440862572,0.4920300232999999,2020,Quarta-feira,148.26250125352274,0.03205283461069253
Binance Coin,2020-04-23,16.1461460647,15.5265309263,15.7026540915,16.0062085509,446947832,2489553066,0.30355445939999903,2020,Quinta-feira,151.23999983530823,0.01994806838140928
Binance Coin,2020-04-24,16.3167720795,15.8890855322,15.992482525,16.0164188155,375266800,2491141137,0.023936290500000013,2020,Sexta-feira,151.33711281969047,0.0006378940126596788
Binance Coin,2020-04-25,16.4237315818,15.9584861967,16.0130184564,16.3054179427,362345240,2536091111,0.292399486299999,2020,Sábado,154.08587289846994,0.018043929203469533
Binance Coin,2020-04-26,16.4834353814,16.1993000732,16.3032296368,16.3837679322,400076436,2548277411,0.08053829540000024,2020,Domingo,154.8310838802365,0.004805150642279488
Binance Coin,2020-04-27,16.6641101479,16.2095102988,16.4290424235,16.4632138489,389838383,2560634167,0.03417142540000029,2020,Segunda-feira,155.58671856454427,0.004849062622759748
Binance Coin,2020-04-28,16.5669988588,16.2782316243,16.4478280768,16.4442855297,361059754,2557690119,-0.0035425471000003483,2020,Terça-feira,155.40668546659188,-0.0011497341511642611
Binance Coin,2020-04-29,17.546226178,16.3731915448,16.447243325,17.4937742421,463165164,2720924144,1.0465309171000001,2020,Quarta-feira,165.38869719003338,0.06382087628583921
Binance Coin,2020-04-30,18.1295282933,16.7802513268,17.44778776,17.0339756262,498015944,2649408578,-0.4138121338000005,2020,Quinta-feira,161.01541035034924,-0.02628355719793507
Binance Coin,2020-05-01,17.8926995722,17.0265318581,17.0465216634,17.5649923147,453439052,2732001168,0.5184706512999995,2020,Sexta-feira,166.066074304446,0.031173972544802808
Binance Coin,2020-05-02,17.6287569214,17.4064437122,17.5518162854,17.5849033293,393955300,2735098062,0.03308704390000017,2020,Sábado,166.25545412227018,0.0011335623860955213
Binance Coin,2020-05-03,17.7988489506,17.0279677635,17.5817909786,17.1262992614,381109061,2663768293,-0.45549171720000103,2020,Domingo,161.8935289980569,-0.026079419335554355
Binance Coin,2020-05-04,17.3553473418,16.4620013579,17.1357515581,17.1007548696,390548947,2659795202,-0.03499668850000148,2020,Segunda-feira,161.6505683874252,-0.0014915301554710991
Binance Coin,2020-05-05,17.3224931339,16.7271069167,17.088411618,16.9197753587,358987881,2631646244,-0.1686362592999977,2020,Terça-feira,159.92921628695785,-0.01058312994251065
Binance Coin,2020-05-06,17.1576830655,16.6570452672,16.9068007881,16.6570452672,364717662,2590782069,-0.24975552089999908,2020,Quarta-feira,157.4303091310567,-0.015527989345609505
Binance Coin,2020-05-07,17.2882405509,16.3514619961,16.6579589584,17.0131988185,414976837,2646177022,0.35523986010000286,2020,Quinta-feira,160.81779570658352,0.02138155630766736
Binance Coin,2020-05-08,17.4414818074,16.9120693331,17.0192107621,17.2414760848,382131707,2681682517,0.2222653227000002,2020,Sexta-feira,162.98901138663675,0.013417657004735073
Binance Coin,2020-05-09,17.4846970275,16.8899668338,17.21995609,16.9359598502,365221789,2634163527,-0.28399623980000044,2020,Sábado,160.08315199106036,-0.017719842146771914
Binance Coin,2020-05-10,16.9371092024,14.7200812726,16.9371092024,15.2956692994,436166815,2379038126,-1.6414399029999984,2020,Domingo,144.48184126281745,-0.09685252948805434
Binance Coin,2020-05-11,15.489829503,14.2843799319,15.3399854572,15.0975447952,404659513,2348222492,-0.24244066199999992,2020,Segunda-feira,142.59741782856935,-0.012952980371233047
Binance Coin,2020-05-12,16.1611901349,14.992520534,15.121073133,15.741053783,394508013,2448311765,0.6199806500000005,2020,Terça-feira,148.71803083227675,0.042623419670501095
Binance Coin,2020-05-13,16.2477888995,15.7240040976,15.7425694256,16.1388775232,359517914,2510187961,0.3963080976000022,2020,Quarta-feira,152.50185546194675,0.025273005586807784
Binance Coin,2020-05-14,16.5391836546,15.9217479666,16.1358536422,16.3577997595,388231861,2544238407,0.2219461172999999,2020,Quinta-feira,154.58409255840039,0.013564898549189186
Binance Coin,2020-05-15,16.4546006844,15.6521397875,16.347730627,15.7543744975,340889408,2450383625,-0.5933561295,2020,Sexta-feira,148.84472826763988,-0.03688914590420711
Binance Coin,2020-05-16,16.2318417519,15.6496578971,15.7538895702,16.0517809535,339913391,2496641247,0.29789138329999965,2020,Sábado,151.6734530508062,0.018877706382261827
Binance Coin,2020-05-17,16.4804168219,16.028536802,16.0330707634,16.3146457438,329675187,2537526373,0.2815749803999985,2020,Domingo,154.17364136865305,0.016376051421427062
Binance Coin,2020-05-18,16.8391656899,16.2786370166,16.3182378174,16.6362642954,337613743,2587549865,0.31802647800000017,2020,Segunda-feira,157.232654881248,0.01971348668249351
Binance Coin,2020-05-19,17.1546641936,16.3681766504,16.6391221886,17.1546641936,351679092,2668180081,0.5155420050000004,2020,Terça-feira,162.16331664075344,0.031160835689737043
Binance Coin,2020-05-20,17.3233430256,16.6559226415,17.1426503981,16.8880260198,305581860,2626708056,-0.2546243782999973,2020,Quarta-feira,159.62723850542787,-0.01554318818432332
Binance Coin,2020-05-21,17.0375157359,15.7910414246,16.8872436173,16.1223805709,283593221,2507622080,-0.7648630464000021,2020,Quinta-feira,152.34494784653936,-0.04533658628914583
Binance Coin,2020-05-22,16.8481123395,15.9807510199,16.1263856986,16.6395935351,308017283,2588067684,0.5132078365000012,2020,Sexta-feira,157.26432030968272,0.0320804338990448
Binance Coin,2020-05-23,16.8315038052,16.3585630476,16.6314901823,16.5881934586,281071630,2580073085,-0.04329672369999926,2020,Sábado,156.77543828537253,-0.003089022360526883
Binance Coin,2020-05-24,16.7930181715,16.0814761868,16.5797416999,16.0834377111,250849075,2501565035,-0.49630398880000115,2020,Domingo,151.97455026295887,-0.030428614710802826
Binance Coin,2020-05-25,16.4195710744,15.9588413776,16.0745837205,16.4009066208,295250983,2550943106,0.3263229002999992,2020,Segunda-feira,154.9940952480657,0.019738871465327268
Binance Coin,2020-05-26,16.4864214137,16.0488320258,16.4082968855,16.2125482449,264787793,2521646463,-0.19574864060000152,2020,Terça-feira,153.20256048049058,-0.01148463193254945
Binance Coin,2020-05-27,16.5568412848,16.1798766206,16.2126712633,16.493283518,289787288,2565311105,0.2806122546999994,2020,Quarta-feira,155.87272048712788,0.017315925224050455
Binance Coin,2020-05-28,17.1201189258,16.4700206137,16.4979910043,17.0593391915,307231707,2653353544,0.5613481872000001,2020,Quinta-feira,161.25665106421448,0.03432037488970807
Binance Coin,2020-05-29,17.2299223305,16.7222265262,17.0767891063,17.0416286654,302410995,2650598907,-0.03516044090000037,2020,Sexta-feira,161.0882007730682,-0.0010381718717935584
Binance Coin,2020-05-30,17.7576551955,16.9633612377,17.0372378955,17.7434177496,330991078,2759752874,0.7061798541000002,2020,Sábado,167.76313379816747,0.041180869386319596
Binance Coin,2020-05-31,18.1084840338,16.9174938441,17.7424710104,17.0404718891,306613468,2650418986,-0.7019991212999983,2020,Domingo,161.07719831591783,-0.03961727500418266
Binance Coin,2020-06-01,18.0018427913,17.0122146151,17.0695305596,17.9149410171,343444957,2786431039,0.8454104574999981,2020,Segunda-feira,169.3945446430851,0.05131718967004395
Binance Coin,2020-06-02,18.1563462018,16.9038482736,17.9188506633,17.2393039016,285916007,2681344663,-0.6795467616999993,2020,Terça-feira,162.9683510804213,-0.037713610938216124
Binance Coin,2020-06-03,17.6229372007,17.1042939351,17.2346217522,17.5454054085,278598569,2728954685,0.31078365629999993,2020,Quarta-feira,165.87977718185263,0.017756024758725397
Binance Coin,2020-06-04,17.6486658636,17.136162908,17.5472201086,17.5658749198,251564500,2732138446,0.018654811199997567,2020,Quinta-feira,166.0744690345191,0.001166659351745869
Binance Coin,2020-06-05,17.8960426889,17.4877783282,17.5687234543,17.6887861204,264892611,2751255650,0.12006266610000083,2020,Sexta-feira,167.24351547669167,0.006997157907657536
Binance Coin,2020-06-06,17.9079875095,17.5310501768,17.6887861204,17.5359351518,247410758,2727481713,-0.15285096859999925,2020,Sábado,165.78970264147267,-0.00864112254846705
Binance Coin,2020-06-07,17.6462660955,16.9646760987,17.5376279476,17.4470349302,229571456,2713654465,-0.09059301739999981,2020,Domingo,164.9441451392882,-0.005069602552155494
Binance Coin,2020-06-08,17.5576035947,17.2885804006,17.446314141,17.3930304923,201873195,2705254792,-0.05328364869999902,2020,Segunda-feira,164.43049222824075,-0.00309533614829427
Binance Coin,2020-06-09,17.4791615166,17.2501615603,17.4006993109,17.4353774575,203076335,2711841300,0.034678146600001014,2020,Terça-feira,164.83326731108266,0.0024347088460947575
Binance Coin,2020-06-10,17.4979261737,17.2644472672,17.4364568182,17.4104681341,218805704,2707966985,-0.02598868409999966,2020,Quarta-feira,164.59634703241366,-0.0014286655657852476
Binance Coin,2020-06-11,17.5244937163,16.2089226042,17.4139449233,16.308925918,214293278,2536636730,-1.1050190053000009,2020,Quinta-feira,154.11923833647455,-0.06326896023792317
Binance Coin,2020-06-12,16.7759758819,16.1571881021,16.2924549752,16.6691397933,220884223,2592663212,0.37668481810000287,2020,Sexta-feira,157.54534390931894,0.02208691590795908
Binance Coin,2020-06-13,16.8443834149,16.5425741553,16.6755986754,16.8237349233,217773557,2616708430,0.1481362479000019,2020,Sábado,159.01574600303752,0.009274331604210317
Binance Coin,2020-06-14,16.8688299616,16.5511693041,16.8311156528,16.6562429094,197988813,2590657273,-0.1748727434000017,2020,Domingo,157.4226776578723,-0.009955697392024065
Binance Coin,2020-06-15,16.6763760652,15.6256120322,16.6562429094,16.3848018021,205913863,2548438215,-0.2714411072999994,2020,Segunda-feira,154.8409173366047,-0.016296658782924633
Binance Coin,2020-06-16,16.6247191689,16.2351387312,16.3866134786,16.4219567393,197512179,2554217172,0.03534326069999949,2020,Terça-feira,155.1943094353782,0.0022676464231161653
Binance Coin,2020-06-17,16.6057822842,16.1095545324,16.4220115089,16.4025429463,190623459,2551197615,-0.019468562600000183,2020,Quarta-feira,155.00965884596945,-0.001182185126181845
Binance Coin,2020-06-18,16.5345261849,15.9804667373,16.4025429463,16.2085904276,176409002,2521030877,-0.19395251869999797,2020,Quinta-feira,153.16491645609943,-0.01182453960553409
Binance Coin,2020-06-19,16.2927749265,15.8957351261,16.2079848111,15.907085901,160670035,2474135854,-0.3008989101000008,2020,Sexta-feira,150.2972136560289,-0.018601526637788246
Binance Coin,2020-06-20,16.1350773844,15.8097095381,15.907085901,16.0475589918,158722069,2495984577,0.1404730907999987,2020,Sábado,151.63329666733358,0.008830850079911023
Binance Coin,2020-06-21,16.252193249,15.980892303,16.0383536303,16.0012260863,151504787,2488778109,-0.03712754400000051,2020,Domingo,151.1926100735498,-0.0028872245008523256
Binance Coin,2020-06-22,16.4752892204,15.9985201895,15.9985201895,16.4752892204,181943736,2562512331,0.4767690308999999,2020,Segunda-feira,155.7015711574819,0.029626675577435035
Binance Coin,2020-06-23,16.4977396987,16.2628830628,16.4686772819,16.4225682585,165960947,2554312286,-0.04610902339999967,2020,Terça-feira,155.20012578361653,-0.0032000022090489244
Binance Coin,2020-06-24,16.65941816,16.0065773905,16.4346663386,16.0267592132,168239834,2492749448,-0.4079071254000013,2020,Quarta-feira,151.43546354023363,-0.024101531445615332
Binance Coin,2020-06-25,16.0451355815,15.6305827493,16.0226741395,15.9227088373,143049947,2476565795,-0.0999653022000011,2020,Quinta-feira,150.44580823494968,-0.0064922904572185525
Binance Coin,2020-06-26,16.0107003288,15.6415583315,15.9167159269,15.7492235215,136599245,2449582459,-0.16749240540000088,2020,Sexta-feira,148.79573574183976,-0.010895464934559396
Binance Coin,2020-06-27,15.9028593885,15.0759286805,15.7509689285,15.1852535368,152435707,2361864421,-0.5657153917000013,2020,Sábado,143.43164279597977,-0.035809383486754
Binance Coin,2020-06-28,15.5111278864,15.0206507686,15.1852535368,15.4200889433,159817886,2398389948,0.23483540650000023,2020,Domingo,145.66523497573894,0.015464701062178454
Binance Coin,2020-06-29,15.5978757078,15.2347892752,15.412210237,15.5052320691,167963469,2411632830,0.09302183209999981,2020,Segunda-feira,146.47505757779675,0.005521571640285217
Binance Coin,2020-06-30,15.5855551685,15.3164029065,15.4946977516,15.4135822071,151582461,2397377912,-0.08111554450000114,2020,Terça-feira,145.60334739537495,-0.00591089908177822
Binance Coin,2020-07-01,15.8782467214,15.3516419066,15.4094564636,15.829460118,159837869,2462062195,0.4200036544000003,2020,Quarta-feira,149.55889082626226,0.026981262714415255
Binance Coin,2020-07-02,15.9566703022,15.2509931861,15.8207655438,15.5384898706,151839908,2416805639,-0.2822756732000009,2020,Quinta-feira,146.79138281364393,-0.018381564831079222
Binance Coin,2020-07-03,15.587006393,15.2736908945,15.5341735571,15.2919624467,138591561,2378461574,-0.24221111040000132,2020,Sexta-feira,144.44658424035376,-0.015865597361970685
Binance Coin,2020-07-04,15.6047696662,15.2616315976,15.287059324,15.5529808119,146316736,2419059513,0.26592148790000003,2020,Sábado,146.92921063802282,0.017068990726976763
Binance Coin,2020-07-05,15.6339542753,15.2450292044,15.5529963374,15.4802263742,138494209,2407743527,-0.07276996319999895,2020,Domingo,146.23722067998602,-0.004677845268370229
Binance Coin,2020-07-06,16.3336993083,15.448798012,15.4802263742,16.2967708748,172232440,2534746174,0.8165445005999992,2020,Segunda-feira,154.00362796135784,0.05274758138943536
Binance Coin,2020-07-07,16.8623841883,16.023573401,16.2759643304,16.7702262987,196296818,2608385875,0.49426196829999824,2020,Terça-feira,158.50680892562866,0.02905210041531059
Binance Coin,2020-07-08,17.4097120025,16.6642050377,16.7740870586,17.2276583857,212383912,2679533358,0.4535713271000006,2020,Quarta-feira,162.85758697703852,0.02727644092885373
Binance Coin,2020-07-09,17.4438672685,16.5724550779,17.2388569087,16.8848686552,179705380,2626216970,-0.3539882535000025,2020,Quinta-feira,159.59720783422577,-0.019897639181453597
Binance Coin,2020-07-10,17.2943467713,16.410247872,16.8781324983,17.2612523389,174222029,2684758451,0.38311984059999915,2020,Sexta-feira,163.17710945566748,0.022291182204967175
Binance Coin,2020-07-11,17.6646223432,17.0753327952,17.2793060106,17.6221791972,186743534,2740895828,0.3428731866000021,2020,Sábado,166.60999643033213,0.020909656565683443
Binance Coin,2020-07-12,18.5815498507,17.6132658666,17.6283570291,18.2365449266,224015851,2836452254,0.6081878975000024,2020,Domingo,172.45341889013855,0.03486320973841961
Binance Coin,2020-07-13,18.8907157429,17.7721703646,18.2365449266,18.4095644743,261690866,2863363146,0.17301954770000094,2020,Segunda-feira,174.0990613187993,0.009487517969899661
Binance Coin,2020-07-14,18.7143322188,17.9336481425,18.3924526954,18.0829088988,203397123,2812556212,-0.30954379659999987,2020,Terça-feira,170.99213911406977,-0.017743797033113795
Binance Coin,2020-07-15,18.1331555898,17.445817621,18.0720435612,17.5912157379,169152686,2736079874,-0.4808278233000003,2020,Quarta-feira,166.31549339273002,-0.027191043412967075
Binance Coin,2020-07-16,17.6972795132,16.7338929053,17.5916499945,17.1438418364,191191483,2666496807,-0.4478081580999991,2020,Quinta-feira,162.06038185434815,-0.02543166476755443
Binance Coin,2020-07-17,17.4763380484,17.0225666569,17.1441918468,17.0849743473,153498441,2657340752,-0.05921749949999722,2020,Sexta-feira,161.50047495932117,-0.003433739628594279
Binance Coin,2020-07-18,17.2664948874,16.8606697707,17.08691259,17.1267109968,149402466,2663832333,0.03979840679999924,2020,Sábado,161.89744514078546,0.002442886284262702
Binance Coin,2020-07-19,18.0495024127,16.9098890111,17.1268717957,17.9557793552,213342724,2792782900,0.8289075594999993,2020,Domingo,169.78297070699946,0.04840791431319813
Binance Coin,2020-07-20,18.2672702373,17.3339308256,17.9612380939,17.4847088088,203143854,2719514136,-0.4765292850999998,2020,Segunda-feira,165.30247305021228,-0.026235037593262622
Binance Coin,2020-07-21,17.9485036393,17.4073746572,17.467256842,17.7154081381,187854335,2755396351,0.24815129609999786,2020,Terça-feira,167.49672572054018,0.013194347805431494
Binance Coin,2020-07-22,18.0919078214,17.5134396865,17.7054451599,18.0919078214,191909868,2612590172,0.3864626615000013,2020,Quarta-feira,171.07773065005316,0.021252667754815935
Binance Coin,2020-07-23,18.6864192862,18.0737075094,18.0873404345,18.6732962559,220207323,2696546476,0.5859558213999989,2020,Quinta-feira,176.60749585903847,0.032135275076534686
Binance Coin,2020-07-24,19.5233314069,18.2744814603,18.6766125674,19.1529004456,248008823,2765804467,0.47628787820000085,2020,Sexta-feira,181.16915963648785,0.025683959764118525
Binance Coin,2020-07-25,19.9778181706,19.1424687044,19.1577901453,19.776422459,257057785,2855845136,0.6186323136999974,2020,Sábado,187.09967034522091,0.03255496550880066
Binance Coin,2020-07-26,20.2347777065,19.3577230009,19.7526370921,19.5210245477,248581857,2818964003,-0.23161254439999723,2020,Domingo,184.6705018228563,-0.012914262517878639
Binance Coin,2020-07-27,20.1393883042,18.5510192756,19.5153124079,19.6203278101,325386899,2833304045,0.10501540219999939,2020,Segunda-feira,185.6150058634819,0.005086990293841964
Binance Coin,2020-07-28,20.6132140969,19.4997915841,19.7005940691,20.1735473438,284409544,2913192575,0.47295327470000004,2020,Terça-feira,190.87684794504352,0.02819624315426661
Binance Coin,2020-07-29,20.3741270017,19.8646847758,20.1916694082,19.8955891274,204440432,2873053585,-0.29608028079999826,2020,Quarta-feira,188.233101383552,-0.013778351009021916
Binance Coin,2020-07-30,20.0694920492,19.5722077024,19.8972520724,20.0127358852,200436410,2889970345,0.11548381280000086,2020,Quinta-feira,189.34732042746018,0.005888076852103241
Binance Coin,2020-07-31,20.8384760047,19.9348472749,19.990094186,20.6681463971,229781080,2984615923,0.6780522110999989,2020,Sexta-feira,195.58113250771729,0.032749670792622254
Binance Coin,2020-08-01,21.6189911919,20.5951949229,20.6681463971,21.5304308397,264604008,3109135453,0.8622844426,2020,Sábado,203.7825865236361,0.041720453592344775
Binance Coin,2020-08-02,22.0151556544,19.9726868368,21.5467324805,20.944887037,299350525,3024579087,-0.6018454435000002,2020,Domingo,198.21329832255233,-0.02719610244028714
Binance Coin,2020-08-03,22.3820412724,20.7711031675,20.9406603363,22.0550105923,265708949,3184888210,1.1143502560000016,2020,Segunda-feira,208.77202678960964,0.05300212664498605
Binance Coin,2020-08-04,22.4049591152,21.623691314,22.0547882218,22.2825863763,241931958,3217751647,0.2277981545000003,2020,Terça-feira,210.9365704545572,0.010318552468954634
Binance Coin,2020-08-05,23.5571406833,22.1399760974,22.2872696602,23.3362166168,344072749,3369902765,1.0489469566000018,2020,Quarta-feira,220.95797353262572,0.04728491669264456
Binance Coin,2020-08-06,23.3303972719,22.5696728659,23.3245797538,22.7076614075,246554661,3279135270,-0.6169183462999968,2020,Quinta-feira,214.97959054105002,-0.026934752090340797
Binance Coin,2020-08-07,23.0043768304,21.628692689,22.7213915589,22.3115455286,326409994,3221933538,-0.4098460302999989,2020,Sexta-feira,211.2120099084018,-0.017444151195999846
Binance Coin,2020-08-08,22.9399730755,21.9404479387,22.3125994987,22.8781191584,236392685,3303750487,0.5655196597000014,2020,Sábado,216.60086692804822,0.025393741956322158
Binance Coin,2020-08-09,22.9420571453,22.1611607517,22.8938856369,22.4755365269,216694610,3245614914,-0.41834910999999764,2020,Domingo,212.77177901142153,-0.01759684127496053
Binance Coin,2020-08-10,22.8438251779,22.2750412377,22.4801992254,22.6137962596,239664308,3265580526,0.13359703420000102,2020,Segunda-feira,214.0868100893025,0.006151565393534453
Binance Coin,2020-08-11,22.7644202248,20.8367308142,22.6284128551,21.2569453545,310846749,3069642355,-1.371467500599998,2020,Terça-feira,201.18138149188823,-0.06000102280588959
Binance Coin,2020-08-12,22.1871308867,20.6152964708,21.3097794298,21.751450476,256078366,3141052138,0.44167104619999975,2020,Quarta-feira,205.8847726401615,0.023263225889382788
Binance Coin,2020-08-13,22.1526916675,20.7538299826,21.7732262286,22.0755454501,299981376,3187853579,0.302319221500003,2020,Quinta-feira,208.9673401730476,0.014899924695026767
Binance Coin,2020-08-14,23.3622398579,21.6967182683,22.0801125458,23.0697920696,357386067,3331429313,0.9896795237999996,2020,Sexta-feira,218.4239272659619,0.045038371611130223
Binance Coin,2020-08-15,23.8793865563,22.9017373229,23.0885605647,23.0217516393,269746412,3324491959,-0.06680892540000016,2020,Sábado,217.9669998757119,-0.002082395461348918
Binance Coin,2020-08-16,23.7703351288,22.8289719831,23.0502899695,23.4971017515,271264839,3393135634,0.44681178200000105,2020,Domingo,222.48820180638228,0.020647869008739494
Binance Coin,2020-08-17,23.8560147112,23.0857035369,23.4971017515,23.5101026118,264606385,3395013043,0.013000860300000028,2020,Segunda-feira,222.61185700952655,0.0005532963357564036
Binance Coin,2020-08-18,23.6803473241,22.5751333684,23.4919612485,23.0671811914,259152684,3331052285,-0.42478005710000133,2020,Terça-feira,218.39909439592438,-0.0188396208946231
Binance Coin,2020-08-19,23.2536489009,22.0111524282,23.0555894455,22.310396347,224754805,3221767589,-0.7451930984999997,2020,Quarta-feira,211.20107968679196,-0.03280785970858657
Binance Coin,2020-08-20,23.2717706455,22.1301470767,22.3716920588,23.092576029,240389084,3334719466,0.7208839701999992,2020,Quinta-feira,218.64063255030663,0.035058977430724836
Binance Coin,2020-08-21,23.3536066664,21.8565462489,23.1044141632,22.1289942122,245533836,3195571930,-0.9754199510000028,2020,Sexta-feira,209.475707879705,-0.04172690892475228
Binance Coin,2020-08-22,22.2398200244,21.4612857835,22.1151720983,22.2398200244,208053381,3211575905,0.12464792609999975,2020,Sábado,210.52980645510607,0.005008172135491984
Binance Coin,2020-08-23,22.2190549675,21.6076848856,22.2190549675,21.8708417325,181970641,3158293019,-0.34821323499999934,2020,Domingo,207.02033980537098,-0.016590884795613547
Binance Coin,2020-08-24,22.8957177905,21.7728594972,21.8657780875,22.6058525533,192633739,3264433403,0.7400744657999994,2020,Segunda-feira,214.0112550418996,0.03360688307244142
Binance Coin,2020-08-25,22.634571766,21.154940358,22.6082109963,21.4753662787,234877041,3101183769,-1.1328447175999976,2020,Terça-feira,203.25885045391584,-0.05000856623011862
Binance Coin,2020-08-26,22.4849803439,21.3353557405,21.4743072389,22.2773045178,255812854,3216988911,0.8029972789000013,2020,Quarta-feira,210.88633306482103,0.03734223801786274
Binance Coin,2020-08-27,23.1397616616,21.9210720812,22.2580664119,23.0807534351,296206828,3333012206,0.8226870232000003,2020,Quinta-feira,218.5281842033002,0.036065804848967487
Binance Coin,2020-08-28,23.5328202079,22.7090595527,23.0776545518,23.1338118794,260086579,3340674193,0.05615732760000114,2020,Sexta-feira,219.0328394766466,0.002298817690210786
Binance Coin,2020-08-29,23.5130951041,22.8295518443,23.1340230423,23.0112727153,213897145,3322978734,-0.1227503270000021,2020,Sábado,217.86733158868682,-0.005296972446167336
Binance Coin,2020-08-30,23.8374471063,22.9644173905,23.0090595196,23.644914823,228141192,3414480811,0.6358553033999996,2020,Domingo,223.8940976441915,0.027536160886863836
Binance Coin,2020-08-31,23.9141650122,23.0549499368,23.6478580295,23.1930506074,215511200,3349228654,-0.4548074221,2020,Segunda-feira,219.5962773396661,-0.019110418412692343
Binance Coin,2020-09-01,25.4053956579,22.9882901642,23.1850478859,24.8220962672,450200844,3584473534,1.6370483812999979,2020,Terça-feira,235.09063443185312,0.07023852477949721
Binance Coin,2020-09-02,25.7899219619,23.6116615175,24.8143743573,24.6903615977,577817197,3565450183,-0.12401275959999936,2020,Quarta-feira,233.8376652481012,-0.00530715327512743
Binance Coin,2020-09-03,25.5147191313,20.5176750197,24.6976094955,20.6198858177,574956638,2977646779,-4.077723677800002,2020,Quinta-feira,195.12211121129073,-0.16486092210084047
Binance Coin,2020-09-04,21.827658641,19.9808553668,20.5968161388,21.05610653,489923568,3040639911,0.4592903911999997,2020,Sexta-feira,199.27114131779751,0.02115534082761772
Binance Coin,2020-09-05,21.5516797415,18.1837083019,21.0441209656,19.4787672329,399969033,2812861769,-1.5653537327000002,2020,Sábado,184.2685794326953,-0.07491125174792701
Binance Coin,2020-09-06,23.4125861095,18.6840336901,19.4787672329,23.1906631107,740680573,3348883884,3.7118958778,2020,Domingo,219.57356912016124,0.19056112912169
